796	30	0.0377	909	19	0.0209	0.0
681	115	0.1689	922	13	0.0141	0.0
894	213	0.2383	933	11	0.0118	0.0
695	199	0.2863	928	5	0.0054	0.0
882	187	0.212	934	6	0.0064	0.0
921	39	0.0423	942	8	0.0085	0.0
715	206	0.2881	942	0	0.0	0.0
897	182	0.2029	947	5	0.0053	0.0
713	184	0.2581	931	16	0.0172	0.0
886	173	0.1953	928	3	0.0032	0.0
895	9	0.0101	933	5	0.0054	0.0
729	166	0.2277	934	1	0.0011	0.0
906	177	0.1954	943	9	0.0095	0.0
722	184	0.2548	920	23	0.025	0.0
893	171	0.1915	934	14	0.015	0.0
924	31	0.0335	938	4	0.0043	0.0
712	212	0.2978	921	17	0.0185	0.0
876	164	0.1872	908	13	0.0143	0.0
716	160	0.2235	952	44	0.0462	0.0
917	201	0.2192	959	7	0.0073	0.0
927	10	0.0108	963	4	0.0042	0.0
726	201	0.2769	928	35	0.0377	0.0
885	159	0.1797	933	5	0.0054	0.0
752	133	0.1769	962	29	0.0301	0.0
931	179	0.1923	957	5	0.0052	0.0
951	20	0.021	963	6	0.0062	0.0
750	201	0.268	924	39	0.0422	0.0
888	138	0.1554	929	5	0.0054	0.0
728	160	0.2198	932	3	0.0032	0.0
885	157	0.1774	933	1	0.0011	0.0
828	57	0.0688	930	3	0.0032	0.0
746	82	0.1099	925	5	0.0054	0.0
888	142	0.1599	917	8	0.0087	0.0
701	187	0.2668	924	7	0.0076	0.0
879	178	0.2025	935	11	0.0118	0.0
914	35	0.0383	924	11	0.0119	0.0
699	215	0.3076	902	22	0.0244	0.0
867	168	0.1938	906	4	0.0044	0.0
720	147	0.2042	942	36	0.0382	0.0
899	179	0.1991	946	4	0.0042	0.0
910	11	0.0121	935	11	0.0118	0.0
754	156	0.2069	936	1	0.0011	0.0
892	138	0.1547	922	14	0.0152	0.0
739	153	0.207	933	11	0.0118	0.0
874	135	0.1545	915	18	0.0197	0.0
908	34	0.0374	931	16	0.0172	0.0
694	214	0.3084	909	22	0.0242	0.0
853	159	0.1864	909	0	0.0	0.0
747	106	0.1419	945	36	0.0381	0.0
870	123	0.1414	935	10	0.0107	0.0
900	30	0.0333	944	9	0.0095	0.0
758	142	0.1873	935	9	0.0096	0.0
902	144	0.1596	931	4	0.0043	0.0
21	881	41.9524	40	891	22.275	1.0
