0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	212	212	1.0	0.0
191	191	1.0	225	13	0.0578	0.0
217	26	0.1198	227	2	0.0088	0.0
188	29	0.1543	220	7	0.0318	0.0
209	21	0.1005	223	3	0.0135	0.0
160	49	0.3063	216	7	0.0324	0.0
213	53	0.2488	232	16	0.069	0.0
215	2	0.0093	225	7	0.0311	0.0
179	36	0.2011	221	4	0.0181	0.0
194	15	0.0773	214	7	0.0327	0.0
186	8	0.043	210	4	0.019	0.0
203	17	0.0837	217	7	0.0323	0.0
207	4	0.0193	218	1	0.0046	0.0
171	36	0.2105	226	8	0.0354	0.0
213	42	0.1972	229	3	0.0131	0.0
186	27	0.1452	229	0	0.0	0.0
218	32	0.1468	229	0	0.0	0.0
209	9	0.0431	232	3	0.0129	0.0
182	27	0.1484	228	4	0.0175	0.0
202	20	0.099	222	6	0.027	0.0
194	8	0.0412	240	18	0.075	0.0
223	29	0.13	232	8	0.0345	0.0
221	2	0.009	225	7	0.0311	0.0
194	27	0.1392	212	13	0.0613	0.0
203	9	0.0443	216	4	0.0185	0.0
166	37	0.2229	199	17	0.0854	0.0
196	30	0.1531	210	11	0.0524	0.0
192	4	0.0208	216	6	0.0278	0.0
179	13	0.0726	222	6	0.027	0.0
197	18	0.0914	222	0	0.0	0.0
175	22	0.1257	233	11	0.0472	0.0
213	38	0.1784	235	2	0.0085	0.0
221	8	0.0362	238	3	0.0126	0.0
208	13	0.0625	246	8	0.0325	0.0
233	25	0.1073	246	0	0.0	0.0
192	41	0.2135	234	12	0.0513	0.0
216	24	0.1111	227	7	0.0308	0.0
214	2	0.0093	225	2	0.0089	0.0
214	0	0.0	234	9	0.0385	0.0
211	3	0.0142	231	3	0.013	0.0
191	20	0.1047	228	3	0.0132	0.0
220	29	0.1318	231	3	0.013	0.0
221	1	0.0045	227	4	0.0176	0.0
190	31	0.1632	216	11	0.0509	0.0
207	17	0.0821	222	6	0.027	0.0
162	45	0.2778	236	14	0.0593	0.0
193	31	0.1606	230	6	0.0261	0.0
214	21	0.0981	231	1	0.0043	0.0
202	12	0.0594	229	2	0.0087	0.0
195	7	0.0359	224	5	0.0223	0.0
192	3	0.0156	231	7	0.0303	0.0
208	16	0.0769	225	6	0.0267	0.0
218	10	0.0459	225	0	0.0	0.0
158	60	0.3797	204	21	0.1029	0.0
196	38	0.1939	208	4	0.0192	0.0
175	21	0.12	215	7	0.0326	0.0
202	27	0.1337	212	3	0.0142	0.0
189	13	0.0688	219	7	0.032	0.0
172	17	0.0988	215	4	0.0186	0.0
200	28	0.14	216	1	0.0046	0.0
159	41	0.2579	217	1	0.0046	0.0
196	37	0.1888	223	6	0.0269	0.0
211	15	0.0711	219	4	0.0183	0.0
176	35	0.1989	217	2	0.0092	0.0
201	25	0.1244	204	13	0.0637	0.0
160	41	0.2562	212	8	0.0377	0.0
205	45	0.2195	219	7	0.032	0.0
206	1	0.0049	220	1	0.0045	0.0
186	20	0.1075	231	11	0.0476	0.0
213	27	0.1268	236	5	0.0212	0.0
201	12	0.0597	230	6	0.0261	0.0
218	17	0.078	234	4	0.0171	0.0
223	5	0.0224	237	3	0.0127	0.0
190	33	0.1737	218	19	0.0872	0.0
211	21	0.0995	235	17	0.0723	0.0
180	31	0.1722	241	6	0.0249	0.0
227	47	0.207	238	3	0.0126	0.0
207	20	0.0966	223	15	0.0673	0.0
176	31	0.1761	221	2	0.009	0.0
195	19	0.0974	215	6	0.0279	0.0
180	15	0.0833	215	0	0.0	0.0
201	21	0.1045	216	1	0.0046	0.0
211	10	0.0474	219	3	0.0137	0.0
169	42	0.2485	224	5	0.0223	0.0
215	46	0.214	228	4	0.0175	0.0
193	22	0.114	225	3	0.0133	0.0
210	17	0.081	220	5	0.0227	0.0
199	11	0.0553	220	0	0.0	0.0
171	28	0.1637	221	1	0.0045	0.0
208	37	0.1779	230	9	0.0391	0.0
194	14	0.0722	231	1	0.0043	0.0
204	10	0.049	224	7	0.0312	0.0
217	13	0.0599	226	2	0.0088	0.0
192	25	0.1302	235	9	0.0383	0.0
227	35	0.1542	232	3	0.0129	0.0
180	47	0.2611	224	8	0.0357	0.0
210	30	0.1429	224	0	0.0	0.0
206	4	0.0194	222	2	0.009	0.0
174	32	0.1839	220	2	0.0091	0.0
196	22	0.1122	219	1	0.0046	0.0
184	12	0.0652	233	14	0.0601	0.0
221	37	0.1674	228	5	0.0219	0.0
220	1	0.0045	225	3	0.0133	0.0
176	44	0.25	221	4	0.0181	0.0
211	35	0.1659	219	2	0.0091	0.0
180	31	0.1722	234	15	0.0641	0.0
182	2	0.011	214	20	0.0935	0.0
194	12	0.0619	230	16	0.0696	0.0
199	5	0.0251	227	3	0.0132	0.0
207	8	0.0386	231	4	0.0173	0.0
196	11	0.0561	219	12	0.0548	0.0
205	9	0.0439	219	0	0.0	0.0
204	1	0.0049	226	7	0.031	0.0
166	38	0.2289	201	25	0.1244	0.0
193	27	0.1399	202	1	0.005	0.0
177	16	0.0904	207	5	0.0242	0.0
195	18	0.0923	208	1	0.0048	0.0
183	12	0.0656	198	10	0.0505	0.0
166	17	0.1024	220	22	0.1	0.0
195	29	0.1487	217	3	0.0138	0.0
177	18	0.1017	217	0	0.0	0.0
201	24	0.1194	221	4	0.0181	0.0
209	8	0.0383	217	4	0.0184	0.0
175	34	0.1943	219	2	0.0091	0.0
207	32	0.1546	211	8	0.0379	0.0
185	22	0.1189	213	2	0.0094	0.0
206	21	0.1019	214	1	0.0047	0.0
202	4	0.0198	209	5	0.0239	0.0
189	13	0.0688	208	1	0.0048	0.0
197	8	0.0406	214	6	0.028	0.0
179	18	0.1006	213	1	0.0047	0.0
201	22	0.1095	212	1	0.0047	0.0
202	1	0.005	213	1	0.0047	0.0
183	19	0.1038	214	1	0.0047	0.0
208	25	0.1202	212	2	0.0094	0.0
178	30	0.1685	208	4	0.0192	0.0
206	28	0.1359	215	7	0.0326	0.0
198	8	0.0404	216	1	0.0046	0.0
186	12	0.0645	215	1	0.0047	0.0
203	17	0.0837	213	2	0.0094	0.0
175	28	0.16	221	8	0.0362	0.0
207	32	0.1546	230	9	0.0391	0.0
211	4	0.019	216	14	0.0648	0.0
177	34	0.1921	221	5	0.0226	0.0
206	29	0.1408	205	16	0.078	0.0
158	48	0.3038	209	4	0.0191	0.0
202	44	0.2178	215	6	0.0279	0.0
200	2	0.01	212	3	0.0142	0.0
187	13	0.0695	219	7	0.032	0.0
204	17	0.0833	216	3	0.0139	0.0
155	49	0.3161	216	0	0.0	0.0
188	33	0.1755	209	7	0.0335	0.0
201	13	0.0647	208	1	0.0048	0.0
174	27	0.1552	210	2	0.0095	0.0
199	25	0.1256	216	6	0.0278	0.0
161	38	0.236	196	20	0.102	0.0
191	30	0.1571	199	3	0.0151	0.0
